chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
DHA,1977,Chinook,BCWC,43439654050.76141,24420003750.517048,82209435287.8272,30586617180.42788,61812689331.247505,Nutrients,Species,kg
DHA,1977,Chinook,BeringSea,33061890748.5643,18493773445.5822,62776267728.03448,23787173674.07264,46665199378.41077,Nutrients,Species,kg
DHA,1977,Chinook,CentralAK,4971792465.126222,2811806161.027168,9391450155.60955,3578804800.597512,7045221273.545154,Nutrients,Species,kg
DHA,1977,Chinook,SEAK,3334100168.136754,1781392117.6616297,6190794242.289323,2363381249.232149,4739585927.116341,Nutrients,Species,kg
DHA,1977,Chum,BCWC,161378620316.5103,75601735821.25089,348692887745.795,104345260987.88988,254070954369.0127,Nutrients,Species,kg
DHA,1977,Chum,BeringSea,112590182547.15506,52508968750.831375,246778159011.71594,76221853167.4798,173955364445.21408,Nutrients,Species,kg
DHA,1977,Chum,CentralAK,77557170798.79959,36628034485.52034,182346094687.3218,52294585408.42352,126586899958.34082,Nutrients,Species,kg
DHA,1977,Chum,SEAK,70739141862.31422,32451219267.336864,154792473772.1833,46296500395.97346,111069301967.78442,Nutrients,Species,kg
DHA,1977,Coho,BCWC,32511865185.332275,16682004433.717312,67520843303.362495,22137062607.243988,49531016679.47582,Nutrients,Species,kg
DHA,1977,Coho,BeringSea,6415011602.247374,3302378411.68322,13562373422.0681,4403263169.186502,9729900514.532763,Nutrients,Species,kg
DHA,1977,Coho,CentralAK,14231329158.212608,7124257030.873812,29017196509.965256,9248704152.279514,22128156313.433624,Nutrients,Species,kg
DHA,1977,Coho,SEAK,12685450116.936924,6721116256.026583,26166041521.01822,8866812114.518799,19231401144.405296,Nutrients,Species,kg
DHA,1977,Pink,BCWC,92132990928.95132,57402673328.56812,153561297275.69272,69190025596.47379,122890676219.41658,Nutrients,Species,kg
DHA,1977,Pink,BeringSea,35637706716.54873,22544369389.839104,59315594390.38704,27881235178.829857,47305363027.39551,Nutrients,Species,kg
DHA,1977,Pink,CentralAK,133920005867.38141,82579372568.04445,216247513761.53992,100931352060.22559,177001904347.38153,Nutrients,Species,kg
DHA,1977,Pink,SEAK,201707749296.56274,124811593123.26822,319448583353.5807,154500623469.8852,262326005066.5423,Nutrients,Species,kg
DHA,1977,Sockeye,BCWC,185061406344.60355,111440166189.87695,296567521708.75854,137447870929.20825,243682365247.75745,Nutrients,Species,kg
DHA,1977,Sockeye,BeringSea,406343035934.47034,243738172403.9234,652086923355.314,307373803545.9911,536405266705.9054,Nutrients,Species,kg
DHA,1977,Sockeye,CentralAK,114875228048.34784,71245068206.65227,186379874409.77,86701234791.30167,150128595200.0365,Nutrients,Species,kg
DHA,1977,Sockeye,SEAK,22114098810.782642,13875450697.477211,35763931809.93707,17053159192.44623,28788410353.55184,Nutrients,Species,kg
DHA,1978,Chinook,BCWC,44838793359.86181,25090937737.020874,84836890724.51987,32226206237.061226,63230656297.4003,Nutrients,Species,kg
DHA,1978,Chinook,BeringSea,32616372166.449898,18539336121.394016,61941052103.13454,23725280681.70327,47179214302.22922,Nutrients,Species,kg
DHA,1978,Chinook,CentralAK,5138751119.972433,2965540670.9683137,9694940707.31473,3706987286.190819,7264152726.737363,Nutrients,Species,kg
DHA,1978,Chinook,SEAK,3526174835.100417,1926469650.4746537,6481553517.537895,2518511091.356788,4988449023.082035,Nutrients,Species,kg
DHA,1978,Chum,BCWC,165942283735.90405,77269408470.15541,357175492619.6462,107224512664.05037,259727582383.38818,Nutrients,Species,kg
DHA,1978,Chum,BeringSea,114070902369.01811,52726717135.69908,248745109552.81503,76827081646.36853,176023581792.20508,Nutrients,Species,kg
DHA,1978,Chum,CentralAK,77589642287.2485,36521668903.734634,178675238726.96783,52095823519.06413,124038832220.25562,Nutrients,Species,kg
DHA,1978,Chum,SEAK,62128511558.28092,29026372025.204975,135053128459.67648,41568769620.0004,96375986700.77422,Nutrients,Species,kg
DHA,1978,Coho,BCWC,31824570953.809906,16599662324.70586,66680369772.068,21850301411.833786,48694657216.99423,Nutrients,Species,kg
DHA,1978,Coho,BeringSea,7439679840.523758,3860305853.6917286,15354627245.336824,5061874974.411959,11202269415.375204,Nutrients,Species,kg
DHA,1978,Coho,CentralAK,16016349526.461948,8183600753.529822,32852432473.334785,10783060493.497784,25178469235.637238,Nutrients,Species,kg
DHA,1978,Coho,SEAK,13540575313.29028,7228338594.448342,27311918705.433754,9539017073.518284,20577914136.377834,Nutrients,Species,kg
DHA,1978,Pink,BCWC,94834956155.6441,60497599964.059555,156190399220.30875,71617030707.21548,127373865709.2399,Nutrients,Species,kg
DHA,1978,Pink,BeringSea,34601858361.336006,22181776614.31186,56158882440.6824,26863668494.493153,45396779242.50508,Nutrients,Species,kg
DHA,1978,Pink,CentralAK,135638019492.7789,84372061070.81082,217962815124.00415,102884911578.34286,179206466137.0712,Nutrients,Species,kg
DHA,1978,Pink,SEAK,206512844514.27948,127813989003.04538,320961473862.9008,158651132949.37646,266322849111.8286,Nutrients,Species,kg
DHA,1978,Sockeye,BCWC,188203325801.07184,115971927079.06432,301128244962.9911,142355812063.88306,247320030313.00208,Nutrients,Species,kg
DHA,1978,Sockeye,BeringSea,408852472060.3525,249763750468.67535,651213956726.1155,310808254782.50085,534709093574.3581,Nutrients,Species,kg
DHA,1978,Sockeye,CentralAK,116251966796.895,73044056296.25374,188830053928.12103,88964611467.8768,152362002015.4408,Nutrients,Species,kg
DHA,1978,Sockeye,SEAK,22237878791.785007,13897215718.704393,35445088319.119354,17040055396.980717,28805985767.49157,Nutrients,Species,kg
DHA,1979,Chinook,BCWC,46753985150.19096,26460274991.58542,86396807051.3064,33777264501.088696,65970618661.77583,Nutrients,Species,kg
DHA,1979,Chinook,BeringSea,32337376814.513176,18536557956.02627,60936676252.35875,23543276915.532032,46466701066.680916,Nutrients,Species,kg
DHA,1979,Chinook,CentralAK,5391119201.239061,3083903858.2255373,9949417398.195604,3839163938.3219895,7468805134.549086,Nutrients,Species,kg
DHA,1979,Chinook,SEAK,3734671187.3243217,2083270337.5059655,6752999329.864712,2673898615.1632004,5232861806.699476,Nutrients,Species,kg
DHA,1979,Chum,BCWC,170373134716.94647,80924608689.46184,366239234893.22955,111282120432.1637,268910664196.7905,Nutrients,Species,kg
DHA,1979,Chum,BeringSea,115172866699.5221,53062311220.04315,246374725230.36664,77159324009.20317,175006472475.7664,Nutrients,Species,kg
DHA,1979,Chum,CentralAK,77391905336.8458,36285523311.31936,177462877538.12482,51364971940.817535,122342781224.69208,Nutrients,Species,kg
DHA,1979,Chum,SEAK,57212507210.5506,26171585232.616577,121980308898.60498,37803374870.86904,86633840335.33395,Nutrients,Species,kg
DHA,1979,Coho,BCWC,31488240489.213573,16488683758.144588,64523983177.04079,21804031248.41942,47796270148.87573,Nutrients,Species,kg
DHA,1979,Coho,BeringSea,8571260994.996763,4399749017.119389,17491500095.40777,5862428826.560529,12761285779.737003,Nutrients,Species,kg
DHA,1979,Coho,CentralAK,17992586500.865494,9278303870.834276,37679895586.281944,12334471669.036997,28225115746.181137,Nutrients,Species,kg
DHA,1979,Coho,SEAK,14532175134.243956,7767663008.417716,29256471752.78279,10288655725.51183,22105758096.309727,Nutrients,Species,kg
DHA,1979,Pink,BCWC,98836421718.9164,62605788706.21793,159128069059.31406,74561895383.47905,131587514290.00754,Nutrients,Species,kg
DHA,1979,Pink,BeringSea,33030803929.845257,21509744967.381794,53141537774.58817,25851589399.89354,42848954373.24411,Nutrients,Species,kg
DHA,1979,Pink,CentralAK,137625409547.01337,85715291435.14467,218972987223.0178,104306358904.58322,179034672882.02582,Nutrients,Species,kg
DHA,1979,Pink,SEAK,209444763195.5363,130775891573.73918,329825217685.7987,162675732600.3557,270248736976.89127,Nutrients,Species,kg
DHA,1979,Sockeye,BCWC,192148406030.24133,118083273086.42894,302374320696.90735,146451434949.60974,250900551539.32214,Nutrients,Species,kg
DHA,1979,Sockeye,BeringSea,406468646332.7401,252306790651.69955,646104083800.3964,314406425055.91266,532021807072.52234,Nutrients,Species,kg
DHA,1979,Sockeye,CentralAK,118328066462.79047,74305120824.1368,189767314963.85016,90901143630.79433,153770342970.49475,Nutrients,Species,kg
DHA,1979,Sockeye,SEAK,22033317209.044643,13983892826.225594,35195609709.291466,17119787849.996906,28799485387.565163,Nutrients,Species,kg
DHA,1980,Chinook,BCWC,48650488857.76575,27732070884.41594,89739585358.25981,35381907054.464615,68189564686.94651,Nutrients,Species,kg
DHA,1980,Chinook,BeringSea,31703247170.601677,18155485455.6167,60321879465.51668,23204047352.793777,45639963418.706726,Nutrients,Species,kg
DHA,1980,Chinook,CentralAK,5624055029.987434,3244237927.840196,10403651293.722427,3988555796.8008094,7815538244.657186,Nutrients,Species,kg
DHA,1980,Chinook,SEAK,3939413086.9698544,2246598500.0058513,7258213060.203537,2816431612.405643,5532752149.151715,Nutrients,Species,kg
DHA,1980,Chum,BCWC,177638926750.76315,84974293153.61499,380582032788.9236,115557509812.2302,278123346449.7003,Nutrients,Species,kg
DHA,1980,Chum,BeringSea,116245800782.4346,52717252274.7809,245648907476.38193,77713098334.86111,175290422389.77277,Nutrients,Species,kg
DHA,1980,Chum,CentralAK,77259692145.96033,36005364677.12537,175973929479.3193,51539792808.85682,121203459343.69086,Nutrients,Species,kg
DHA,1980,Chum,SEAK,54250088823.75041,24662999451.53488,115070176720.19499,35424100010.911964,81276218011.62297,Nutrients,Species,kg
DHA,1980,Coho,BCWC,30948460494.05718,16105481511.63709,64495598033.181526,21606466626.44323,46927100631.23067,Nutrients,Species,kg
DHA,1980,Coho,BeringSea,9737203741.890617,5040358634.34469,19676100900.808186,6730487089.829404,14725618498.30451,Nutrients,Species,kg
DHA,1980,Coho,CentralAK,20293558488.335815,10516383601.628933,42196249924.19123,14024534468.596886,31700477879.44441,Nutrients,Species,kg
DHA,1980,Coho,SEAK,15613796132.868752,8283720773.4877405,31397924238.78386,11034936506.854116,23621235441.80612,Nutrients,Species,kg
DHA,1980,Pink,BCWC,103160879099.8535,64989821411.215515,164093004977.19617,77408274602.4474,136604966786.60645,Nutrients,Species,kg
DHA,1980,Pink,BeringSea,31395190780.19673,20293222761.92418,49794481199.92952,24343384122.732227,41170496835.49572,Nutrients,Species,kg
DHA,1980,Pink,CentralAK,139176341387.6579,86931563400.68727,219457079120.58978,105464672017.4028,179460409189.06653,Nutrients,Species,kg
DHA,1980,Pink,SEAK,215129928012.41058,135101948764.251,333968138552.01746,166792370454.82974,278255437167.0035,Nutrients,Species,kg
DHA,1980,Sockeye,BCWC,195790988255.963,119990508651.3458,308065592033.68365,150740333237.175,257540980381.92493,Nutrients,Species,kg
DHA,1980,Sockeye,BeringSea,405741459817.81476,252534528202.13672,647227478503.6399,316450313307.5043,529246219205.5021,Nutrients,Species,kg
DHA,1980,Sockeye,CentralAK,120494516579.57448,75805524549.49644,190121486142.06665,92743795807.11162,155851054782.16748,Nutrients,Species,kg
DHA,1980,Sockeye,SEAK,22082276862.12591,14022996907.268055,34870183246.305374,17112619095.085537,28535939041.157536,Nutrients,Species,kg
DHA,1981,Chinook,BCWC,50399756187.396805,29235855626.327927,94568612069.76309,37154425920.870346,70523824330.96382,Nutrients,Species,kg
DHA,1981,Chinook,BeringSea,31118034137.373146,17536736812.430157,58376402008.12866,22781092573.786793,44257750886.92112,Nutrients,Species,kg
DHA,1981,Chinook,CentralAK,5853787829.137873,3388346052.864794,10779070574.22339,4147406554.8925934,8164025208.81996,Nutrients,Species,kg
DHA,1981,Chinook,SEAK,4169844186.303025,2372951653.459758,7655272544.172642,2964629848.107645,5803848639.860346,Nutrients,Species,kg
DHA,1981,Chum,BCWC,184935864413.8403,86817316094.90105,393342269481.2981,118650590491.85347,283820184696.09436,Nutrients,Species,kg
DHA,1981,Chum,BeringSea,116394154325.69168,53467167824.19095,247834056410.4871,78596993309.20581,177435445401.59802,Nutrients,Species,kg
DHA,1981,Chum,CentralAK,77134004026.66336,35574679607.63388,171822626511.11523,51338974066.223755,120526086706.04193,Nutrients,Species,kg
DHA,1981,Chum,SEAK,53664362982.71294,24358970067.383472,113276446874.97803,34678690806.51453,80598660771.08243,Nutrients,Species,kg
DHA,1981,Coho,BCWC,30678894127.305202,15912361455.754347,63432411047.36357,21527240796.55707,46630687383.276215,Nutrients,Species,kg
DHA,1981,Coho,BeringSea,10912036872.858051,5699004284.553546,22038929622.9001,7587804107.886023,16728107225.202883,Nutrients,Species,kg
DHA,1981,Coho,CentralAK,22706430749.30889,11783354136.489948,46787942894.1239,15905343512.771204,35386111937.80184,Nutrients,Species,kg
DHA,1981,Coho,SEAK,16714288800.110119,8818970182.797218,33062826845.033375,11827509111.458603,25273909212.79231,Nutrients,Species,kg
DHA,1981,Pink,BCWC,107173178948.89421,67907024000.94247,169027529412.19797,81095399235.90048,140813124338.2942,Nutrients,Species,kg
DHA,1981,Pink,BeringSea,29718321277.18072,19197690430.431057,46543429996.360085,22921485732.459633,38843399453.94427,Nutrients,Species,kg
DHA,1981,Pink,CentralAK,139701020815.46338,88043341556.27803,221860348274.09048,106251849358.52158,181857626426.618,Nutrients,Species,kg
DHA,1981,Pink,SEAK,220731879269.52362,139889559018.49234,342700400843.9786,170522796772.41452,285455895866.5981,Nutrients,Species,kg
DHA,1981,Sockeye,BCWC,199999501659.368,122832555494.20029,310410996297.31116,153770932729.2386,262862725355.02454,Nutrients,Species,kg
DHA,1981,Sockeye,BeringSea,402504104669.26166,253486490191.86285,644115432324.3927,316173376409.38684,522156256621.4812,Nutrients,Species,kg
DHA,1981,Sockeye,CentralAK,122714856807.26718,77293088972.24074,194364064034.5013,93961245327.5504,158029075550.18518,Nutrients,Species,kg
DHA,1981,Sockeye,SEAK,22011576235.54426,13771687989.451395,34688441289.58933,17116765587.794693,28414359945.060246,Nutrients,Species,kg
DHA,1982,Chinook,BCWC,52593965781.531815,30658133431.687614,98326492807.51027,38818332286.87518,74167984585.20892,Nutrients,Species,kg
DHA,1982,Chinook,BeringSea,30128148766.35608,17136714775.96454,56432646969.153885,22006501724.626842,42799550894.28514,Nutrients,Species,kg
DHA,1982,Chinook,CentralAK,5996551757.724822,3506372485.943125,11115592936.86788,4339748697.801662,8392798292.422223,Nutrients,Species,kg
DHA,1982,Chinook,SEAK,4358238592.004248,2499463308.7098665,8011479265.092951,3089256798.1077533,6076185462.20653,Nutrients,Species,kg
DHA,1982,Chum,BCWC,190142087200.45752,87319127363.66393,404839108603.1655,123405783804.14943,293035482060.41724,Nutrients,Species,kg
DHA,1982,Chum,BeringSea,116824815571.17416,53655693839.9299,247736005066.0619,79015285941.36322,178542581339.4759,Nutrients,Species,kg
DHA,1982,Chum,CentralAK,76571868831.30896,35644460911.886604,168795441104.66846,51030935246.71872,118990014347.08069,Nutrients,Species,kg
DHA,1982,Chum,SEAK,55131197626.766205,24675808372.593403,115761662297.86118,35242483821.73697,82750286298.52505,Nutrients,Species,kg
DHA,1982,Coho,BCWC,30435204682.546684,15924954317.637487,62358705364.99896,21221712527.69465,46221801274.699196,Nutrients,Species,kg
DHA,1982,Coho,BeringSea,12211705972.718203,6400961667.547124,24756240209.59623,8499717291.915635,18291192731.602783,Nutrients,Species,kg
DHA,1982,Coho,CentralAK,25306473750.430824,13295081574.922764,51799680031.71007,17931035389.56713,39527435146.16675,Nutrients,Species,kg
DHA,1982,Coho,SEAK,17969571987.742767,9495821399.159525,35711760405.37332,12618165580.747688,27222890352.48565,Nutrients,Species,kg
DHA,1982,Pink,BCWC,111227221448.98703,70656847517.69536,176731872476.6546,85106955034.544,146935480905.69556,Nutrients,Species,kg
DHA,1982,Pink,BeringSea,27958149956.574753,17962471149.857567,43805948550.82765,21551091866.364365,36273876823.86153,Nutrients,Species,kg
DHA,1982,Pink,CentralAK,140920245330.6045,88987661577.66182,223711322533.80063,107991430230.88779,182603550112.20923,Nutrients,Species,kg
DHA,1982,Pink,SEAK,226839558951.83377,143394358900.8979,349859144872.7218,176167523546.47586,291946689166.0576,Nutrients,Species,kg
DHA,1982,Sockeye,BCWC,203267157678.2754,125452392543.93332,317193821031.5915,156405097383.06934,267611405426.65332,Nutrients,Species,kg
DHA,1982,Sockeye,BeringSea,398184695444.7522,252195460669.26605,644292716750.7539,313742664634.3091,519990057158.8256,Nutrients,Species,kg
DHA,1982,Sockeye,CentralAK,124921932514.10356,78242101540.18011,198193372025.381,95957983720.6715,161706311848.47217,Nutrients,Species,kg
DHA,1982,Sockeye,SEAK,21811659775.74346,13879491658.225777,34264087241.082203,16958702820.741137,28366794316.329086,Nutrients,Species,kg
DHA,1983,Chinook,BCWC,55086811513.20256,32025547437.572937,103893653966.56335,40866279149.654915,77669877644.2828,Nutrients,Species,kg
DHA,1983,Chinook,BeringSea,29188206952.801933,16436316052.275436,53886917309.8052,21363782109.32426,41649287339.07045,Nutrients,Species,kg
DHA,1983,Chinook,CentralAK,6203527562.803727,3598380683.2295966,11522954008.667917,4512106417.5638275,8807353962.88776,Nutrients,Species,kg
DHA,1983,Chinook,SEAK,4579185629.385447,2575628859.1010404,8301897961.493593,3233837851.283103,6380270400.4648485,Nutrients,Species,kg
DHA,1983,Chum,BCWC,196487483460.53787,90574780349.98264,420907348428.9136,127402226871.55954,303339741409.26904,Nutrients,Species,kg
DHA,1983,Chum,BeringSea,118280262729.96138,54021696049.23386,248792323841.17722,79040945981.45546,179424853816.2938,Nutrients,Species,kg
DHA,1983,Chum,CentralAK,75200148027.40347,35553093347.27612,165347666415.69327,49898934651.72986,116549295426.77393,Nutrients,Species,kg
DHA,1983,Chum,SEAK,57606246257.86876,26032317061.51619,121437300884.19624,38096996962.1362,85886373305.07918,Nutrients,Species,kg
DHA,1983,Coho,BCWC,30096421584.37303,15884654477.897993,61407286668.7241,20792695350.15379,45934477170.0783,Nutrients,Species,kg
